record_id,redcap_survey_identifier,vp_code,vl_name,color_vision,vorbereitende_fragen_complete,allgemeiner_fragebogen_timestamp,age,gender,edu,job,state,allgemeiner_fragebogen_complete,panas_timestamp,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,panas_complete,flexer_scale_timestamp,flexer_01,flexer_02,flexer_03,flexer_04,flexer_05,flexer_06,flexer_07,flexer_08,flexer_09,flexer_10,flexer_scale_complete,erq_timestamp,erq_01,erq_02,erq_03,erq_04,erq_05,erq_06,erq_07,erq_08,erq_09,erq_10,erq_complete,bfi2_timestamp,bfi2_01,bfi2_02,bfi2_03,bfi2_04,bfi2_05,bfi2_06,bfi2_07,bfi2_08,bfi2_09,bfi2_10,bfi2_11,bfi2_12,bfi2_13,bfi2_14,bfi2_15,bfi2_16,bfi2_17,bfi2_18,bfi2_19,bfi2_20,bfi2_21,bfi2_22,bfi2_23,bfi2_24,bfi2_25,bfi2_26,bfi2_27,bfi2_28,bfi2_29,bfi2_30,bfi2_31,bfi2_32,bfi2_33,bfi2_34,bfi2_35,bfi2_36,bfi2_37,bfi2_38,bfi2_39,bfi2_40,bfi2_41,bfi2_42,bfi2_43,bfi2_44,bfi2_45,bfi2_46,bfi2_47,bfi2_48,bfi2_49,bfi2_50,bfi2_51,bfi2_52,bfi2_53,bfi2_54,bfi2_55,bfi2_56,bfi2_57,bfi2_58,bfi2_59,bfi2_60,bfi2_complete,nfc_timestamp,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nfc_07,nfc_08,nfc_09,nfc_10,nfc_11,nfc_12,nfc_13,nfc_14,nfc_15,nfc_16,nfc_complete,who5_timestamp,who5_1,who5_2,who5_3,who5_4,who5_5,who5_complete,bis_11_timestamp,bis11_01,bis11_02,bis11_03,bis11_04,bis11_05,bis11_06,bis11_07,bis11_08,bis11_09,bis11_10,bis11_11,bis11_12,bis11_13,bis11_14,bis11_15,bis11_16,bis11_17,bis11_18,bis11_19,bis11_20,bis11_21,bis11_22,bis11_23,bis11_24,bis11_25,bis11_26,bis11_27,bis11_28,bis11_29,bis11_30,bis_11_complete,bscs_timestamp,bscs_1,bscs_2,bscs_3,bscs_4,bscs_5,bscs_6,bscs_7,bscs_8,bscs_9,bscs_10,bscs_11,bscs_12,bscs_13,bscs_complete,srs_timestamp,srs_01,srs_02,srs_03,srs_04,srs_05,srs_06,srs_07,srs_08,srs_09,srs_10,srs_complete,phq9_timestamp,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_9,phq9_complete,follow_up_icersv_timestamp,nachb_001,nachb_001_inhalt,nachb_01,nachb_01_inhalt,nachb_02,nachb_02_inhalt,nachb_03,nachb_07,nachb_07_inhalt,nachb_08,nachb_08_inhalt,nachb_08_haeufig,nachb_08_zurueck,follow_up_icersv_complete,estroop_csv,er_csv,experimentor_notes,files_icersv_complete
M05E09,,M05E09,KC,1,2,"2024-11-04 09:48:16",25,2,3,Studentin,0,2,"2024-11-04 09:50:59",4,2,4,4,2,3,2,2,1,4,2,1,4,1,3,2,4,3,2,1,2,"2024-11-04 09:52:55",2,2,2,2,2,2,2,2,2,2,2,"2024-11-04 09:56:07",6,3,6,2,5,2,6,6,3,6,2,"2024-11-04 10:02:33",4,4,2,4,1,4,5,4,4,4,2,4,3,2,3,3,2,4,2,4,2,1,5,4,2,2,4,4,4,2,2,4,4,2,5,4,2,2,2,1,4,3,4,4,1,2,1,1,4,1,4,4,3,2,5,3,4,2,2,4,2,"2024-11-04 10:06:25"," +1"," -2"," +1"," -1"," +1"," -1"," +1"," +2"," +1"," +2"," +2"," -2"," +1"," -2"," +1"," +2",2,"2024-11-04 10:06:55",4,4,4,4,4,2,"2024-11-04 10:10:06",3,2,2,3,1,1,3,3,1,2,1,2,3,2,2,2,2,1,2,1,1,2,3,1,1,3,2,1,1,3,2,"2024-11-04 10:11:18",4,2,3,2,2,4,5,2,2,4,4,2,2,2,"2024-11-04 10:12:33",3,2,3,3,1,3,2,2,2,2,2,"2024-11-04 10:13:33",0,0,1,1,0,1,1,0,0,2,"2024-11-04 11:12:43",0,,0,,1,,"Durch die Distanzierung habe ich die Möglichkeit Emotionen über die Situation zu fühlen, aber begrenzt. Meine Emotionen überwältigen mich nicht und ich bleibe Handlungsfähig und trotzdem empathisch.   Gegen das Unterdrücken habe ich mich entschieden, da ich dort meinen Gefühlen keinen Ausdruck nach außen verleihen kann und es sich fühlt sich an als würden meine Emotionen dadurch noch mehr in mir brodeln. Ablenken war zu aufwendig für mich, daher habe ich mich dagegen entschieden.",0,,1,"Ich musste im Herbst 2023 bei einer Studie Emotionsregulierende Dtrategien anwenden. Dabei habe ich auch schlimme Bilder angeschaut. Am Ende musste ich sagen, welche Strategie mir am besten getaugt hat.",1,52.0,2,M05E09_2024-11-04_10h01.22.376.csv,M05E09_ER.csv,keine,2
M05F01,,M05F01,MH,1,2,"2025-03-18 09:21:08",25,2,3,Student,0,2,"2025-03-18 09:23:53",4,1,2,3,1,2,2,1,1,3,2,2,4,2,4,3,4,3,2,3,2,"2025-03-18 09:26:38",2,3,3,2,3,1,2,3,3,3,2,"2025-03-18 09:29:22",3,5,3,2,6,5,5,7,6,5,2,"2025-03-18 09:34:02",4,3,3,4,4,3,4,4,4,5,2,2,2,1,3,3,2,2,1,3,2,1,5,3,2,2,4,2,4,2,2,4,3,2,3,2,1,3,1,4,4,2,5,4,2,5,2,2,3,2,3,4,2,1,2,5,4,2,2,3,2,"2025-03-18 09:37:08"," +2",0," -1",0," +2"," -2",0," -1"," -3",0," -1"," -2"," -1"," -2"," -3"," -3",2,"2025-03-18 09:38:35",4,3,2,3,2,2,"2025-03-18 09:42:26",2,3,1,3,2,2,1,3,2,3,1,3,1,3,2,4,2,2,3,2,4,3,1,3,1,2,3,1,3,2,2,"2025-03-18 09:43:44",2,4,2,2,4,3,5,3,4,4,3,4,5,2,"2025-03-18 09:44:58",1,2,2,3,3,2,3,3,2,3,2,"2025-03-18 09:46:09",0,0,1,0,2,1,0,0,0,2,"2025-03-18 10:39:01",1,"Wörter waren teilweise sehr positiv oder negativ",0,,1,,"Die Ablenkungsstrategie war zwar sehr anstrengend, aber die wirksamste",0,,0,,,,2,M05F01_2025-03-18_09h48.08.928.csv,M05F01_ER.csv," -",2
M06N01,,M06M01,LL,1,2,"2024-12-03 10:35:04",42,2,3,Keine,0,2,"2024-12-03 10:37:09",2,4,3,2,4,1,2,3,2,2,1,4,2,2,3,4,2,3,4,4,2,"2024-12-03 10:39:02",4,4,4,4,4,4,4,4,4,4,2,"2024-12-03 10:40:42",2,5,3,1,5,4,2,1,5,1,2,"2024-12-03 10:45:05",2,4,5,3,1,4,5,4,2,4,5,5,1,5,5,2,1,1,5,4,4,4,5,2,1,4,1,4,1,1,2,4,2,5,4,2,3,2,5,5,2,5,4,1,1,2,1,5,1,1,1,3,1,5,1,3,1,5,5,5,2,"2024-12-03 10:46:42"," +3"," +3"," +3"," -3"," +3"," -3"," -3"," -1"," -3"," -3"," -3"," -3"," +3"," +3"," -3"," -3",2,"2024-12-03 10:47:25",1,0,1,2,1,2,"2024-12-03 10:50:04",2,2,1,1,2,4,1,2,3,1,1,4,1,2,4,4,3,1,3,4,4,2,1,4,3,3,4,1,4,2,2,"2024-12-03 10:51:22",2,5,3,2,5,2,4,1,3,2,1,4,3,2,"2024-12-03 10:52:42",4,4,2,3,4,1,3,4,3,2,2,"2024-12-03 10:53:47",2,2,1,2,2,3,1,0,0,2,"2024-12-03 11:39:41",0,,0,,1,,"Am einfachsten und effektivsten ",0,,0,,,,2,M06N01_2024-12-03_11h08.53.929.csv,M06N01_ER.csv,"keine Vorkommnisse",2
M07I04,,M07I04,MS,,2,"2024-10-22 13:06:34",23,2,3,Studentin,0,2,"2024-10-22 13:08:26",3,2,4,4,2,3,2,1,1,4,4,2,5,2,3,2,4,4,3,3,2,"2024-10-22 13:10:18",2,3,3,2,1,1,2,3,2,2,2,"2024-10-22 13:12:41",6,3,6,1,6,5,6,4,5,6,2,"2024-10-22 13:16:59",3,5,3,4,1,3,5,2,3,4,2,2,3,1,4,5,1,4,2,5,3,1,4,4,1,3,3,1,4,2,4,5,3,2,5,2,2,3,1,5,3,2,5,4,2,3,1,2,4,1,3,5,2,1,2,3,4,1,2,3,2,"2024-10-22 13:19:23"," +2"," +2"," -1"," -2"," +3"," -1"," -2"," -2"," -3"," -2"," -2"," -1"," +1"," +1",0,0,2,"2024-10-22 13:20:09",4,4,3,2,4,2,"2024-10-22 13:22:58",3,2,2,2,1,3,2,3,2,3,1,3,3,1,3,2,2,1,3,2,1,2,1,1,1,4,2,2,2,3,2,"2024-10-22 13:23:50",3,4,4,2,2,5,3,1,3,4,4,4,4,2,"2024-10-22 13:25:05",3,2,3,3,3,2,4,3,3,4,2,"2024-10-22 13:25:50",1,1,1,2,1,0,2,0,0,2,"2024-10-22 14:14:55",1,"Ich wurde im Laufe der Zeit etwas unaufmerksam und habe mich hin und wieder verklickt, weil ich schnell sein wollte und dann im Nachhinein erst gemerkt habe, dass es falsch wahr.",0,,1,,"Es war für mich relativ einfach, mich von den gezeigten Bildern zu distanzieren, indem ich daran denke, dass sie nichts mit mir zu tun haben.",0,,0,,,,2,M07I04_2024-10-22_13h07.18.939.csv,M07I04_ER.csv,nichts,2
M07R02,,M07R02,MS,,2,"2024-10-25 10:41:24",22,1,3,"Lehramtsstudent + Selbstständig ",0,2,"2024-10-25 10:43:16",4,3,4,3,2,4,1,1,1,2,5,3,4,1,5,4,5,5,3,1,2,"2024-10-25 10:44:53",3,1,1,4,3,2,2,1,2,1,2,"2024-10-25 10:46:48",5,6,4,1,3,2,6,3,6,3,2,"2024-10-25 10:50:46",4,4,4,3,5,3,5,4,3,4,2,4,4,4,2,4,1,2,2,1,4,4,3,4,5,3,3,3,4,4,2,4,4,5,1,2,3,4,4,5,3,3,5,5,5,5,1,3,2,5,2,4,5,4,5,4,3,3,3,2,2,"2024-10-25 10:52:39"," +2"," +3"," +2"," -3"," +2"," -3"," -2"," -2"," -2"," -3"," -2"," +3"," -2"," -2"," -3",0,2,"2024-10-25 10:53:00",3,2,2,2,5,2,"2024-10-25 10:54:49",2,3,3,2,2,4,4,2,4,4,1,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,"2024-10-25 10:55:40",3,2,5,4,3,5,5,2,5,2,5,4,5,2,"2024-10-25 10:56:23",4,3,2,4,2,2,2,3,2,4,2,"2024-10-25 10:57:37",1,0,0,2,2,2,0,0,0,2,"2024-10-25 11:46:57",1,"Abwechslungsreiche Worte von Nazi bis Hoffnung war alles dabei ",0,,1,,"Erschien mir am einfachsten und Besten ",0,,0,,,,2,M07R02_2024-10-25_10h11.56.032.csv,M07R02_ER.csv,nichts,2
M11R11,,M11R11,KC,1,2,"2024-11-08 13:52:35",42,1,3,"Soziale Arbeit",0,2,"2024-11-08 13:56:36",4,2,5,3,3,2,1,2,1,3,2,1,3,2,4,2,3,5,2,2,2,"2024-11-08 13:59:42",2,3,4,3,3,2,2,3,3,2,2,"2024-11-08 14:02:53",5,2,3,2,4,3,5,5,5,6,2,"2024-11-08 14:10:19",4,5,1,5,4,4,5,3,4,4,4,3,4,2,4,5,2,5,2,2,5,2,3,4,1,1,5,2,5,2,2,5,4,3,3,2,2,4,2,5,4,3,5,5,3,5,1,1,5,4,2,5,3,2,2,3,4,1,1,3,2,"2024-11-08 14:14:42"," +2"," +2",0," -2"," +2"," +1"," -3"," -2"," -1"," -2"," -1"," -3",0,0," -3"," -1",2,"2024-11-08 14:16:08",2,3,3,1,4,2,"2024-11-08 14:20:42",3,1,3,1,1,2,4,4,4,1,1,4,2,1,4,2,1,1,2,3,1,1,2,1,2,2,2,1,1,3,2,"2024-11-08 14:22:53",3,4,2,1,4,2,3,3,4,1,4,3,3,2,"2024-11-08 14:24:35",4,4,4,4,2,3,2,3,1,2,2,"2024-11-08 14:25:54",1,1,1,1,0,1,0,0,0,2,"2024-11-08 15:21:25",0,,0,,1,,"Weil sie bei mir am besten funktioniert hat",0,,0,,,,2,M11R11_2024-11-08_13h58.10.717.csv,M11R11_ER.csv,keine,2
M12T04,,M12T04,LL,1,2,"2024-11-27 13:19:27",20,1,3,Student,0,2,"2024-11-27 13:22:15",3,2,3,2,2,3,4,2,2,3,3,2,1,2,3,3,4,3,3,4,2,"2024-11-27 13:24:24",3,2,3,3,3,3,2,2,2,2,2,"2024-11-27 13:26:13",4,5,4,6,6,6,5,5,5,5,2,"2024-11-27 13:34:12",3,4,1,4,2,3,4,4,2,5,5,2,4,3,4,3,2,4,5,5,3,2,5,2,1,5,5,3,4,2,2,5,5,5,4,3,3,1,5,5,2,4,3,4,3,3,2,1,3,2,3,4,2,5,1,3,3,2,2,4,2,"2024-11-27 13:38:09"," +1"," +1",0," -1"," +1"," +2",0," -1"," -2"," -1"," -1"," +2"," -2",0," -3"," -3",2,"2024-11-27 13:39:54",0,1,0,0,1,2,"2024-11-27 13:44:28",2,1,1,1,2,4,2,3,2,2,2,4,3,3,3,1,2,1,2,3,1,2,3,1,1,3,3,1,3,2,2,"2024-11-27 13:46:22",5,5,2,4,2,4,4,3,3,3,3,4,2,2,"2024-11-27 13:47:45",3,2,3,3,4,2,3,2,3,3,2,"2024-11-27 13:49:43",3,2,2,3,2,3,2,0,0,2,"2024-11-27 14:42:27",1,"Unterschiedliche Länge und positiv/negativ besetzte Wörter in intervallen",1,"Am Anfang neutrale Bilder. Gegen Ende mehr Bilder von Personen und weniger von objekten",1,,"Geringste geistige Anstrengung",0,,0,,,,2,M12T04_2024-11-27_13h03.59.800.csv,M12T04_ER.csv,"keine Vorkommnisse",2
M19U01,,M19U01,LL,1,2,"2024-11-05 14:57:53",30,2,3,"Studentin ",0,2,"2024-11-05 15:00:03",4,4,3,4,3,5,1,1,2,2,5,3,4,1,5,2,3,4,3,3,2,"2024-11-05 15:02:21",1,2,3,1,3,2,1,2,3,1,2,"2024-11-05 15:04:16",5,2,6,1,4,2,6,3,3,5,2,"2024-11-05 15:09:52",3,3,3,3,2,4,5,2,2,4,2,2,4,2,4,3,2,3,2,4,4,1,3,5,1,3,3,3,2,2,2,4,5,3,4,2,1,5,3,4,4,2,5,3,5,4,1,1,5,2,2,5,3,2,2,4,4,4,2,4,2,"2024-11-05 15:12:43"," +3"," +3"," +1",0," +2"," -1"," -1",0," -3"," -2"," -2"," -2",0," +1"," +1"," +1",2,"2024-11-05 15:13:22",4,3,3,2,2,2,"2024-11-05 15:15:58",3,2,3,2,1,2,2,3,2,3,2,3,3,3,2,1,2,2,2,3,1,2,3,1,2,4,3,1,3,4,2,"2024-11-05 15:17:22",3,3,4,3,3,5,5,3,5,4,5,4,3,2,"2024-11-05 15:18:34",3,2,2,3,2,2,4,3,2,4,2,"2024-11-05 15:19:38",1,0,1,1,1,0,2,0,0,2,"2024-11-05 16:11:20",0,,0,,1,,"Weil es mir einfacher ist, ich mache das oft in anderen Situationen in meinem Alltag ",0,,0,,,,2,M19U01_2024-11-05_15h10.27.790.csv,M19U01_ER.csv," -nicht sicher, ob C1-Sprachniveau erfüllt  -aber Instruktion trotzdem gut verstanden",2
M20N10,,M20N10,MS,1,2,"2024-11-06 17:05:29",19,1,3,"Praktikant Theater",0,2,"2024-11-06 17:08:05",4,3,5,4,2,5,3,1,1,4,5,5,5,2,5,3,4,4,5,1,2,"2024-11-06 17:10:29",3,3,3,2,2,2,2,3,3,1,2,"2024-11-06 17:12:37",6,2,3,1,7,3,6,6,2,7,2,"2024-11-06 17:17:27",4,4,4,5,1,4,5,4,5,5,1,2,3,2,5,5,1,2,1,5,2,1,5,4,1,2,5,1,5,1,1,4,5,4,5,1,1,3,2,5,5,2,4,5,1,4,1,3,5,1,3,5,4,2,1,5,5,3,1,4,2,"2024-11-06 17:20:02"," +2"," +3"," +2"," -3"," +2"," -1"," -3"," -2"," -2"," -3"," -3"," -2"," +2"," +1"," -2"," -3",2,"2024-11-06 17:20:43",4,3,4,1,5,2,"2024-11-06 17:23:55",2,3,3,3,2,4,2,3,4,2,1,3,4,1,4,3,2,1,2,3,2,3,2,4,1,3,3,1,3,3,2,"2024-11-06 17:25:15",3,4,3,1,4,4,5,2,3,2,4,4,4,2,"2024-11-06 17:26:25",3,1,4,4,2,3,2,1,3,2,2,"2024-11-06 17:27:39",1,1,0,1,2,0,2,2,1,2,"2024-11-06 18:18:45",1,"Am Anfang hatte ich mehr Fehler, die ich aber auch direkt beim tun bemerkt hatte. Im weiteren Verlauf der Aufgabe sind die Fehler zwar weniger geworden aber auch öfter, länger unbemerkt.",0,,0,"Nicht immer, da es für mich schwierig war, eine einzige Strategie anzuwenden, da ich mich passiv fast immer irgendwie abgelenkt hatte.","Distanzieren, da ich diese Strategie in fast jeder emotional stressigem Situation in meinem Leben bereits nutze.",0,,0,,,,2,M20N10_2024-11-06_17h09.09.352.csv,M20N10_ER.csv,,2
M23K01,,M23K01,KC,1,2,"2024-11-08 13:07:24",21,2,3,"Studentin ",0,2,"2024-11-08 13:10:10",3,2,3,3,2,3,2,2,1,2,2,2,3,1,3,3,2,3,4,4,2,"2024-11-08 13:12:05",2,3,3,2,2,3,2,3,3,2,2,"2024-11-08 13:13:55",4,3,6,2,3,5,4,4,6,3,2,"2024-11-08 13:17:55",3,5,1,3,3,3,5,2,3,3,2,2,3,2,2,4,1,4,3,3,2,2,3,2,3,2,5,2,3,2,2,4,5,4,3,3,2,3,3,3,3,1,4,4,3,4,1,1,1,2,3,4,3,3,3,3,4,2,2,3,2,"2024-11-08 13:20:06",0,0,0," -1"," +1"," -1",0,0," +1"," +1"," -1",0," -1"," -1"," -1"," -1",2,"2024-11-08 13:20:37",3,2,2,1,2,2,"2024-11-08 13:23:09",4,1,2,2,2,3,3,2,2,4,1,3,3,1,2,1,1,2,2,3,1,2,2,2,1,2,2,2,1,3,2,"2024-11-08 13:23:56",3,3,4,2,3,3,3,3,2,3,3,2,2,2,"2024-11-08 13:25:15",3,2,3,3,3,2,3,3,2,3,2,"2024-11-08 13:26:06",0,1,2,2,0,1,0,0,0,2,"2024-11-08 14:13:07",0,,0,,1,,"Weil sie für mich am Besten funktioniert hat und ich meine Emotionen dadurch besser kontrollieren konnte. ",0,,1,"Bilder anschauen und Emotionen mit Strategien regulieren ",1,16.0,2,M23K01_2024-11-08_12h02.11.622.csv,M23K01_ER.csv,keine,2
M28L12,,M28L12,MS,1,2,"2024-11-07 15:32:11",27,1,3,"Wissenschaftlicher Mitarbeiter",0,2,"2024-11-07 15:35:34",3,4,3,3,3,1,4,2,2,3,3,3,3,2,2,3,2,2,3,3,2,"2024-11-07 15:38:54",2,2,3,3,3,3,3,4,1,2,2,"2024-11-07 15:41:52",5,6,5,5,4,6,2,4,6,5,2,"2024-11-07 15:47:54",3,3,1,4,2,3,4,4,2,3,4,4,4,3,3,4,3,4,2,5,3,1,3,2,1,4,3,2,3,2,2,3,5,4,4,4,3,3,4,4,2,3,4,4,3,3,3,1,3,4,3,3,3,3,1,4,2,2,2,3,2,"2024-11-07 15:51:22"," +2"," +2",0," -3"," +3",0," -2"," -2"," -1"," -2"," -1"," -2"," -2",0," -1"," -1",2,"2024-11-07 15:52:01",1,1,2,2,3,2,"2024-11-07 15:55:37",3,2,2,2,2,2,3,3,3,3,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,3,2,1,2,2,2,"2024-11-07 15:57:23",3,4,4,3,3,2,4,3,4,3,4,4,3,2,"2024-11-07 15:58:36",3,3,3,3,3,3,2,3,1,3,2,"2024-11-07 15:59:48",1,1,0,1,0,0,1,0,1,2,"2024-11-07 16:49:59",0,,1,"Ich distanziere glaube ich von Natur aus. ",1,,"Weil sie mir am leichtesten fiel und sehr wirksam erschien. ",0,,0,,,,2,M28L12_2024-11-07_15h31.12.494.csv,M28L12_ER.csv,"keine Auffälligkeiten",2
M30B10,,M30B10,MH,1,2,"2025-03-04 11:00:32",24,2,3,Studentin,0,2,"2025-03-04 11:02:47",4,2,4,3,2,3,1,1,1,4,3,2,4,2,4,2,3,4,3,3,2,"2025-03-04 11:04:35",2,2,2,2,2,2,2,2,3,2,2,"2025-03-04 11:05:57",5,4,5,3,5,3,5,4,5,5,2,"2025-03-04 11:11:06",3,4,5,3,2,3,5,2,3,5,3,4,2,5,4,3,2,2,2,4,2,1,4,3,2,2,3,2,3,2,3,4,4,4,4,3,3,3,2,4,4,2,5,4,2,4,2,2,2,3,3,4,4,2,2,3,4,4,3,4,2,"2025-03-04 11:13:06"," +1"," +1",0," -2"," +2"," -1"," -2"," -1"," -2"," +1"," -1"," -2",0,0," -2"," -1",2,"2025-03-04 11:13:52",2,2,4,2,4,2,"2025-03-04 11:16:48",2,2,2,2,1,2,2,1,3,3,1,3,2,2,2,2,2,1,2,2,1,2,1,2,1,3,2,1,2,3,2,"2025-03-04 11:18:05",3,4,4,3,4,4,2,2,3,2,4,4,3,2,"2025-03-04 11:19:20",3,3,3,3,2,2,3,3,2,3,2,"2025-03-04 11:20:16",1,1,1,1,0,1,1,0,1,2,"2025-03-04 12:10:41",0,,0,,1,,"Am effizientesten",0,,1,Stroop,2,150.0,2,M30B10_2025-03-04_11h21.52.933.csv,M30B10_ER.csv," -",2
N12N07,,N12N07,KC,1,2,"2024-11-07 09:12:30",20,2,3,Studentin,0,2,"2024-11-07 09:14:36",4,3,4,3,2,3,4,4,1,3,2,3,4,4,2,4,4,3,4,4,2,"2024-11-07 09:16:33",2,3,3,2,2,1,2,2,2,1,2,"2024-11-07 09:18:01",5,4,6,4,2,5,6,3,5,6,2,"2024-11-07 09:21:57",3,4,2,3,5,3,5,2,4,5,1,4,3,4,4,5,2,4,4,3,3,3,4,2,3,2,2,2,3,2,4,3,5,4,4,4,4,4,3,4,4,2,5,4,2,3,1,1,1,2,4,4,5,4,3,3,5,1,4,3,2,"2024-11-07 09:23:29"," +2"," +1"," +2"," -3"," +3"," -2"," -2",0," -2"," -3"," -2"," -3"," +1",0," -2"," -3",2,"2024-11-07 09:24:16",1,1,2,0,5,2,"2024-11-07 09:26:06",4,1,2,2,1,4,4,3,3,2,1,3,3,1,2,1,1,2,2,3,1,3,3,1,1,2,2,1,4,4,2,"2024-11-07 09:27:00",3,4,5,3,2,5,2,5,4,2,5,3,1,2,"2024-11-07 09:27:38",4,3,3,4,2,4,3,3,1,4,2,"2024-11-07 09:28:50",1,1,0,2,0,2,1,0,1,2,"2024-11-07 10:20:28",0,,0,,1,,"Erschien mir am einfachsten",0,,0,,,,2,N12N07_2024-11-07_09h13.49.522.csv,N12N07_ER.csv,keine,2
N21M11,,N21M11,MS,,2,"2024-10-17 12:49:18",21,2,3,Studentin,0,2,"2024-10-17 12:53:07",4,2,4,3,1,2,2,3,1,2,3,3,3,2,3,3,4,3,4,3,2,"2024-10-17 12:55:27",3,3,4,2,2,2,2,4,4,1,2,"2024-10-17 12:57:40",5,3,5,2,5,4,5,5,5,6,2,"2024-10-17 13:04:18",3,4,2,3,3,2,5,2,3,4,4,2,3,3,2,4,1,4,4,3,2,1,2,2,2,2,4,4,4,2,4,4,4,5,3,4,2,3,4,4,2,4,4,5,3,3,2,2,1,2,3,4,3,4,2,2,2,2,2,2,2,"2024-10-17 13:06:47"," +1"," -1"," -1"," +1"," +1",0," -1"," -1"," -2"," +1"," -3"," -1"," -1"," -2",0,0,2,"2024-10-17 13:07:47",2,3,1,1,3,2,"2024-10-17 13:10:33",3,1,1,1,1,3,2,2,2,2,1,3,2,2,3,2,1,1,1,2,2,2,1,3,1,2,3,1,3,2,2,"2024-10-17 13:11:33",4,3,4,1,2,4,5,3,2,3,4,2,2,2,"2024-10-17 13:12:28",3,2,2,3,3,2,3,3,2,3,2,"2024-10-17 13:14:05",1,1,0,1,1,1,0,0,1,2,"2024-10-17 14:10:04",1,"Dass sich die Zeit zwischen den  Wörtern verändert hat",1,"Die Bilder waren manchmal nur von einem Thema, wie beispielsweise neutral/langweilig und da kamen oft auch Bilder von Stühlen ",1,,"Weil sie nicht so sehr anstrengend war und ich sie gerne nochmal ausprobieren wollte",0,,0,,,,2,N21M11_2024-10-17_11h07.29.820.csv,N21M11_ER.csv,"keine Auffälligkeiten",2
P05N06,,P05N06,MS,,2,"2024-10-22 08:58:48",21,2,3,Student,0,2,"2024-10-22 09:01:17",4,3,3,3,2,5,1,2,1,3,5,2,3,2,3,4,3,3,4,3,2,"2024-10-22 09:03:52",2,2,3,3,2,2,3,2,2,1,2,"2024-10-22 09:06:18",5,2,4,1,2,2,5,5,3,3,2,"2024-10-22 09:10:46",5,5,5,3,3,4,5,3,3,5,3,3,3,3,4,2,1,3,3,4,4,1,4,4,1,2,3,2,2,2,2,3,3,5,5,2,1,2,3,4,3,2,5,3,2,5,2,4,3,3,2,4,5,2,2,5,4,1,2,3,2,"2024-10-22 09:12:34"," +1"," +1"," -1"," -1"," +2"," -1",0," +1"," -2"," -2",0," -2"," -1"," -1"," -2"," -2",2,"2024-10-22 09:13:22",3,3,3,1,4,2,"2024-10-22 09:16:10",3,1,2,1,1,4,3,3,2,2,1,4,2,3,1,1,2,2,2,4,1,3,2,2,1,4,2,2,2,3,2,"2024-10-22 09:17:16",3,3,4,2,2,3,3,4,4,3,5,3,2,2,"2024-10-22 09:18:19",4,3,4,4,3,2,2,3,2,3,2,"2024-10-22 09:19:47",1,1,3,2,2,0,1,0,0,2,"2024-10-22 10:16:00",1,"Negativ konnotierte Wörter sollten wahrscheinlich auslösen, dass man rot drückt, positive Wörter, dass man grün drückt und neutrale Worter für die blaue Leertaste",0,,1,,"Da diese mir generell nicht schwer fällt, wenn gewünscht oder nützlich",0,,1,"Stroop Task    In anderer Studie musste man Videos schauen und dann sein eigenes Mitgefühl für die Situation/ Person einschätzen",2,36.0,2,P05N06_2024-10-22_09h16.40.855.csv,P05N06_ER.csv,nichts,2
P15L08,,P15L08,LL,1,2,"2024-11-19 15:21:57",31,2,3,Studentin,0,2,"2024-11-19 15:24:03",4,2,4,4,1,4,1,1,1,3,3,2,4,1,4,1,4,4,1,2,2,"2024-11-19 15:26:07",2,3,4,2,2,4,3,3,4,4,2,"2024-11-19 15:27:58",5,3,5,2,5,3,4,5,2,5,2,"2024-11-19 15:32:20",5,4,2,4,5,4,4,2,4,4,4,2,4,1,2,3,2,4,1,3,1,1,2,5,4,1,4,1,4,3,2,4,4,2,3,4,2,4,1,2,4,1,5,5,4,4,2,2,4,3,3,4,4,1,3,4,5,2,1,2,2,"2024-11-19 15:34:42"," -1"," +1"," -2"," -2"," +2"," +2"," +1"," +1"," -1"," +1"," +1"," +1"," -2"," -3"," +2"," +2",2,"2024-11-19 15:35:10",4,4,3,3,4,2,"2024-11-19 15:38:25",3,2,3,3,1,1,4,3,4,3,1,3,2,3,2,1,2,1,2,3,1,1,1,1,2,2,3,1,1,3,2,"2024-11-19 15:39:39",4,3,4,2,4,2,1,5,5,1,5,3,4,2,"2024-11-19 15:40:41",4,4,4,4,1,4,2,4,1,4,2,"2024-11-19 15:41:13",0,0,0,1,0,0,0,0,0,2,"2024-11-19 16:31:37",1,"In der Übung hat Wort zu Farbe gepasst, im richtigen Durchgang nicht (aber sollte wahrscheinlich so), ansonsten hab ich nur den Zusammenhang der Aufgabe zum Bildexperiment nicht verstanden",0,,1,,"Fiel mir am leichtesten, da ich das meistens im Alltag auch so mache",0,,0,,,,2,P15L08_2024-11-19_15h06.46.770.csv,P15L08_ER.csv,"keine Vorkommnisse",2
